CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
12966.0,10,10,160.18,5,1,1,511,Lost Customers
12967.0,358,19,1660.9,1,2,4,124,Lost Customers
12968.0,113,5,135.95,2,1,1,211,Lost Customers
12970.0,301,151,452.24,1,5,2,152,At Risk
12971.0,9,305,11189.91,5,5,5,555,Champions
12974.0,198,8,144.8,1,1,1,111,Lost Customers
12976.0,5,22,738.6,5,2,3,523,Lost Customers
12977.0,186,9,39.239999999999995,2,1,1,211,Lost Customers
12980.0,9,20,7374.900000000001,5,2,5,525,Lost Customers
12981.0,60,20,372.21999999999997,3,2,2,322,Lost Customers
12982.0,36,28,390.54,4,2,2,422,Lost Customers
12984.0,19,4,97.5,4,1,1,411,Lost Customers
12985.0,29,76,1239.38,4,4,4,444,Loyal Customers
12987.0,74,28,558.7,3,2,3,323,Lost Customers
12988.0,293,92,535.32,1,4,3,143,At Risk
12989.0,1,64,6924.110000000001,5,4,5,545,Loyal Customers
12990.0,121,13,409.5,2,1,2,212,Lost Customers
12991.0,24,31,503.76,4,3,3,433,Potential Loyalists
12993.0,24,27,414.76,4,2,2,422,Lost Customers
12994.0,32,61,974.4200000000001,4,4,4,444,Loyal Customers
12995.0,86,3,211.32,3,1,1,311,Lost Customers
12997.0,1,59,1226.89,5,4,4,544,Loyal Customers
12999.0,128,28,455.88,2,2,2,222,Lost Customers
13000.0,107,31,534.85,2,3,3,233,At Risk
13001.0,23,339,9818.82,4,5,5,455,Loyal Customers
13002.0,319,7,120.94999999999999,1,1,1,111,Lost Customers
13003.0,33,6,149.05,4,1,1,411,Lost Customers
13004.0,12,404,5655.91,5,5,5,555,Champions
13005.0,159,26,513.7,2,2,3,223,Lost Customers
13006.0,57,4,81.57,3,1,1,311,Lost Customers
13008.0,324,14,229.46999999999997,1,1,1,111,Lost Customers
13011.0,665,3,50.550000000000004,1,1,1,111,Lost Customers
13012.0,10,89,1661.8400000000001,5,4,4,544,Loyal Customers
13013.0,22,219,4810.9400000000005,4,5,5,455,Loyal Customers
13014.0,11,109,3466.2799999999997,5,4,5,545,Loyal Customers
13015.0,54,176,3346.28,3,5,5,355,Loyal Customers
13016.0,74,47,789.89,3,3,3,333,Potential Loyalists
13017.0,301,1,204.0,1,1,1,111,Lost Customers
13018.0,17,458,7277.7,5,5,5,555,Champions
13021.0,26,131,2616.38,4,5,5,455,Loyal Customers
13023.0,183,40,689.9,2,3,3,233,At Risk
13026.0,98,40,975.36,2,3,4,234,At Risk
13027.0,114,26,6912.0,2,2,5,225,Lost Customers
13028.0,23,45,661.3199999999999,4,3,3,433,Potential Loyalists
13029.0,90,10,1247.5,2,1,4,214,Lost Customers
13030.0,12,99,799.48,5,4,3,543,Potential Loyalists
13032.0,53,71,1010.18,3,4,4,344,Loyal Customers
13033.0,358,11,190.55,1,1,1,111,Lost Customers
13034.0,55,37,642.77,3,3,3,333,Potential Loyalists
13035.0,74,27,921.88,3,2,3,323,Lost Customers
13037.0,139,48,881.07,2,3,3,233,At Risk
13038.0,81,28,908.46,3,2,3,323,Lost Customers
13040.0,182,43,676.99,2,3,3,233,At Risk
13043.0,37,13,516.42,4,1,3,413,Lost Customers
13044.0,292,33,560.47,1,3,3,133,At Risk
13045.0,335,18,305.28000000000003,1,2,2,122,Lost Customers
13046.0,90,35,629.31,2,3,3,233,At Risk
13047.0,57,172,3237.54,3,5,5,355,Loyal Customers
13048.0,15,136,1835.91,5,5,4,554,Loyal Customers
13049.0,183,14,656.6800000000001,2,2,3,223,Lost Customers
13050.0,15,403,5836.86,5,5,5,555,Champions
13052.0,35,18,348.15000000000003,4,2,2,422,Lost Customers
13055.0,66,76,1214.41,3,4,4,344,Loyal Customers
13058.0,0,8,271.40000000000003,5,1,2,512,Lost Customers
13059.0,250,8,183.4,1,1,1,111,Lost Customers
13060.0,254,15,307.53,1,2,2,122,Lost Customers
13061.0,73,10,248.61,3,1,1,311,Lost Customers
13062.0,338,11,346.98,1,1,2,112,Lost Customers
13064.0,1,69,1119.49,5,4,4,544,Loyal Customers
13065.0,697,14,205.86,1,2,1,121,Lost Customers
13066.0,25,48,470.8,4,3,2,432,Potential Loyalists
13067.0,83,15,115.46000000000001,3,2,1,321,Lost Customers
13068.0,11,2,344.0,5,1,2,512,Lost Customers
13069.0,2,425,4436.12,5,5,5,555,Champions
13070.0,193,9,228.8,1,1,1,111,Lost Customers
13072.0,267,7,177.15,1,1,1,111,Lost Customers
13075.0,305,22,919.61,1,2,3,123,Lost Customers
13077.0,119,112,729.27,2,4,3,243,At Risk
13078.0,0,358,12627.94,5,5,5,555,Champions
13079.0,22,6,220.10000000000002,4,1,1,411,Lost Customers
13080.0,180,6,58.08,2,1,1,211,Lost Customers
13081.0,12,1024,28337.38,5,5,5,555,Champions
13082.0,177,73,3613.63,2,4,5,245,Loyal Customers
13083.0,76,18,303.75,3,2,2,322,Lost Customers
13085.0,217,22,416.08000000000004,1,2,2,122,Lost Customers
13089.0,6,1818,58825.83,5,5,5,555,Champions
13090.0,20,155,8910.82,4,5,5,455,Loyal Customers
13091.0,29,21,345.82,4,2,2,422,Lost Customers
13092.0,5,25,477.83,5,2,2,522,Lost Customers
13093.0,98,159,7832.47,2,5,5,255,Loyal Customers
13094.0,22,24,1927.3200000000002,4,2,4,424,Lost Customers
13095.0,71,6,74.39999999999999,3,1,1,311,Lost Customers
13097.0,78,423,6010.42,3,5,5,355,Loyal Customers
13098.0,10,572,28882.44,5,5,5,555,Champions
13099.0,334,1,207.35999999999999,1,1,1,111,Lost Customers
13101.0,235,8,101.19,1,1,1,111,Lost Customers
13102.0,24,304,6424.09,4,5,5,455,Loyal Customers
13103.0,40,8,243.94,4,1,1,411,Lost Customers
13104.0,47,20,1098.48,3,2,4,324,Lost Customers
13106.0,134,1,76.5,2,1,1,211,Lost Customers
13107.0,45,58,1531.6200000000001,3,3,4,334,Potential Loyalists
13108.0,666,10,350.06,1,1,2,112,Lost Customers
13109.0,30,47,786.54,4,3,3,433,Potential Loyalists
13110.0,54,145,1488.67,3,5,4,354,Loyal Customers
13113.0,5,200,12245.960000000001,5,5,5,555,Champions
13115.0,0,120,2294.78,5,4,5,545,Loyal Customers
13116.0,139,30,501.14,2,3,3,233,At Risk
13117.0,22,76,984.91,4,4,4,444,Loyal Customers
13118.0,20,79,1197.81,4,4,4,444,Loyal Customers
13120.0,239,1,30.599999999999998,1,1,1,111,Lost Customers
13121.0,270,50,283.73,1,3,2,132,At Risk
13122.0,184,55,922.39,2,3,3,233,At Risk
13124.0,31,235,3866.33,4,5,5,455,Loyal Customers
13126.0,45,140,2099.64,3,5,5,355,Loyal Customers
13127.0,78,15,259.17,3,2,2,322,Lost Customers
13130.0,184,2,64.0,2,1,1,211,Lost Customers
13131.0,24,44,1073.3,4,3,4,434,Potential Loyalists
13132.0,262,3,77.3,1,1,1,111,Lost Customers
13133.0,37,7,109.8,4,1,1,411,Lost Customers
13134.0,86,98,1793.58,3,4,4,344,Loyal Customers
13135.0,197,1,3096.0,1,1,5,115,Lost Customers
13136.0,35,127,2607.61,4,5,5,455,Loyal Customers
13137.0,11,704,3650.41,5,5,5,555,Champions
13138.0,23,63,962.39,4,4,4,444,Loyal Customers
13139.0,17,170,5064.94,5,5,5,555,Champions
13140.0,109,46,423.72,2,3,2,232,At Risk
13141.0,85,135,2388.75,3,5,5,355,Loyal Customers
13142.0,20,23,307.09,4,2,2,422,Lost Customers
13144.0,39,3,110.95,4,1,1,411,Lost Customers
13145.0,40,6,618.52,4,1,3,413,Lost Customers
13146.0,27,17,228.91,4,2,1,421,Lost Customers
13147.0,11,4,712.8000000000001,5,1,3,513,Lost Customers
13148.0,60,319,3707.12,3,5,5,355,Loyal Customers
13149.0,15,86,1676.06,5,4,4,544,Loyal Customers
13151.0,296,74,1257.8700000000001,1,4,4,144,Loyal Customers
13153.0,242,15,486.22,1,2,2,122,Lost Customers
13155.0,80,85,971.76,3,4,4,344,Loyal Customers
13157.0,6,87,1741.22,5,4,4,544,Loyal Customers
13158.0,2,79,1201.06,5,4,4,544,Loyal Customers
13159.0,51,121,1437.85,3,4,4,344,Loyal Customers
13160.0,23,4,91.8,4,1,1,411,Lost Customers
13161.0,314,8,112.75,1,1,1,111,Lost Customers
13162.0,93,79,1688.29,2,4,4,244,Loyal Customers
13165.0,47,42,1021.48,3,3,4,334,Potential Loyalists
13166.0,341,41,417.2,1,3,2,132,At Risk
13167.0,19,65,791.33,4,4,3,443,Potential Loyalists
13168.0,200,131,1319.19,1,5,4,154,Loyal Customers
13169.0,153,13,712.88,2,1,3,213,Lost Customers
13170.0,27,32,116.00999999999999,4,3,1,431,Potential Loyalists
13171.0,22,46,468.41,4,3,2,432,Potential Loyalists
13173.0,212,43,353.65,1,3,2,132,At Risk
13174.0,17,314,2817.03,5,5,5,555,Champions
13176.0,47,72,492.84,3,4,3,343,Potential Loyalists
13177.0,183,17,282.45,2,2,2,222,Lost Customers
13178.0,27,265,5725.47,4,5,5,455,Loyal Customers
13182.0,46,11,121.18,3,1,1,311,Lost Customers
13183.0,87,94,3957.78,3,4,5,345,Loyal Customers
13184.0,15,181,1701.29,5,5,4,554,Loyal Customers
13185.0,268,1,71.4,1,1,1,111,Lost Customers
13186.0,40,79,1575.89,4,4,4,444,Loyal Customers
13187.0,191,37,236.02,1,3,1,131,At Risk
13188.0,12,2,114.60000000000001,5,1,1,511,Lost Customers
13189.0,19,29,260.68,4,2,2,422,Lost Customers
13192.0,206,63,911.94,1,4,3,143,At Risk
13193.0,91,29,117.88,2,2,1,221,Lost Customers
13194.0,136,3,60.7,2,1,1,211,Lost Customers
13196.0,12,110,1797.78,5,4,4,544,Loyal Customers
13198.0,11,226,3401.2400000000002,5,5,5,555,Champions
13199.0,11,119,9817.12,5,4,5,545,Loyal Customers
13200.0,20,46,870.09,4,3,3,433,Potential Loyalists
13203.0,10,57,869.46,5,3,3,533,Potential Loyalists
13207.0,3,8,250.26000000000002,5,1,2,512,Lost Customers
13208.0,0,149,1223.9,5,5,4,554,Loyal Customers
13209.0,90,321,5891.61,2,5,5,255,Loyal Customers
13210.0,154,22,353.48,2,2,2,222,Lost Customers
13211.0,11,56,1197.42,5,3,4,534,Potential Loyalists
13212.0,20,142,788.08,4,5,3,453,Potential Loyalists
13213.0,57,90,1520.58,3,4,4,344,Loyal Customers
13216.0,268,5,333.74,1,1,2,112,Lost Customers
13217.0,93,4,533.98,2,1,3,213,Lost Customers
13218.0,246,5,62.63999999999999,1,1,1,111,Lost Customers
13220.0,79,21,819.2900000000001,3,2,3,323,Lost Customers
13221.0,241,66,847.41,1,4,3,143,At Risk
13223.0,201,5,163.20000000000002,1,1,1,111,Lost Customers
13224.0,33,108,2155.95,4,4,5,445,Loyal Customers
13225.0,61,32,6463.84,3,3,5,335,Potential Loyalists
13226.0,37,16,108.21000000000001,4,2,1,421,Lost Customers
13227.0,202,9,257.7,1,1,2,112,Lost Customers
13228.0,82,2,358.0,3,1,2,312,Lost Customers
13229.0,226,10,160.95,1,1,1,111,Lost Customers
13230.0,59,611,2806.97,3,5,5,355,Loyal Customers
13232.0,4,207,1357.6,5,5,4,554,Loyal Customers
13233.0,75,43,605.12,3,3,3,333,Potential Loyalists
13235.0,35,58,1031.07,4,3,4,434,Potential Loyalists
13236.0,25,36,744.85,4,3,3,433,Potential Loyalists
13238.0,18,31,700.73,5,3,3,533,Potential Loyalists
13239.0,262,21,329.56,1,2,2,122,Lost Customers
13240.0,174,67,663.65,2,4,3,243,At Risk
13242.0,66,13,270.40000000000003,3,1,2,312,Lost Customers
13243.0,204,58,600.07,1,3,3,133,At Risk
13244.0,123,27,121.74000000000001,2,2,1,221,Lost Customers
13245.0,51,16,430.5,3,2,2,322,Lost Customers
13246.0,19,141,1987.3,4,5,4,454,Loyal Customers
13247.0,18,25,501.12,5,2,3,523,Lost Customers
13248.0,155,26,465.68,2,2,2,222,Lost Customers
13249.0,123,23,711.41,2,2,3,223,Lost Customers
13253.0,186,36,1030.4,2,3,4,234,At Risk
13255.0,10,13,399.51,5,1,2,512,Lost Customers
13258.0,12,38,698.58,5,3,3,533,Potential Loyalists
13259.0,91,87,292.32,2,4,2,242,At Risk
13260.0,91,8,557.62,2,1,3,213,Lost Customers
13261.0,269,9,944.1,1,1,4,114,Lost Customers
13262.0,264,11,200.29,1,1,1,111,Lost Customers
13263.0,5,1677,7454.07,5,5,5,555,Champions
13265.0,1,91,2107.66,5,4,5,545,Loyal Customers
13266.0,12,187,3834.2599999999998,5,5,5,555,Champions
13267.0,9,211,4521.49,5,5,5,555,Champions
13268.0,6,440,3214.69,5,5,5,555,Champions
13269.0,1,316,5346.2300000000005,5,5,5,555,Champions
13270.0,485,1,590.0,1,1,3,113,Lost Customers
13271.0,302,96,217.38,1,4,1,141,At Risk
13272.0,31,15,276.56,4,2,2,422,Lost Customers
13273.0,114,16,138.98,2,2,1,221,Lost Customers
13276.0,153,30,590.9300000000001,2,3,3,233,At Risk
13277.0,16,8,258.4,5,1,2,512,Lost Customers
13278.0,41,46,542.73,4,3,3,433,Potential Loyalists
13279.0,78,9,137.75,3,1,1,311,Lost Customers
13280.0,93,85,814.86,2,4,3,243,At Risk
13282.0,19,37,1132.14,4,3,4,434,Potential Loyalists
13283.0,30,7,93.66,4,1,1,411,Lost Customers
13284.0,331,13,201.19,1,1,1,111,Lost Customers
13285.0,24,187,2709.12,4,5,5,455,Loyal Customers
13291.0,156,42,361.11,2,3,2,232,At Risk
13292.0,285,31,578.9399999999999,1,3,3,133,At Risk
13294.0,250,54,873.74,1,3,3,133,At Risk
13295.0,360,10,201.20000000000002,1,1,1,111,Lost Customers
13296.0,138,5,87.4,2,1,1,211,Lost Customers
13297.0,24,59,2089.85,4,4,5,445,Loyal Customers
13298.0,120,2,360.0,2,1,2,212,Lost Customers
13299.0,269,5,142.5,1,1,1,111,Lost Customers
13300.0,170,20,371.89,2,2,2,222,Lost Customers
13301.0,104,81,618.09,2,4,3,243,At Risk
13302.0,155,1,63.75,2,1,1,211,Lost Customers
13304.0,352,21,300.42,1,2,2,122,Lost Customers
13305.0,22,81,2000.86,4,4,4,444,Loyal Customers
13307.0,32,1,15.0,4,1,1,411,Lost Customers
13308.0,23,54,1385.51,4,3,4,434,Potential Loyalists
13309.0,1,107,1456.79,5,4,4,544,Loyal Customers
13310.0,28,72,1132.03,4,4,4,444,Loyal Customers
13311.0,3,26,598.57,5,2,3,523,Lost Customers
13313.0,23,78,1555.32,4,4,4,444,Loyal Customers
13314.0,74,62,775.94,3,4,3,343,Potential Loyalists
13316.0,80,87,5977.7300000000005,3,4,5,345,Loyal Customers
13317.0,199,124,2273.68,1,5,5,155,Loyal Customers
13318.0,119,20,640.76,2,2,3,223,Lost Customers
13319.0,18,476,10845.550000000001,5,5,5,555,Champions
13320.0,66,106,1548.7,3,4,4,344,Loyal Customers
13321.0,73,11,567.36,3,1,3,313,Lost Customers
13322.0,18,25,199.48000000000002,5,2,1,521,Lost Customers
13323.0,22,21,787.85,4,2,3,423,Lost Customers
13324.0,31,75,7121.95,4,4,5,445,Loyal Customers
13325.0,82,12,675.3,3,1,3,313,Lost Customers
13327.0,113,108,3627.77,2,4,5,245,Loyal Customers
13328.0,317,17,1308.48,1,2,4,124,Lost Customers
13329.0,121,17,789.0,2,2,3,223,Lost Customers
13330.0,123,53,1140.93,2,3,4,234,At Risk
13332.0,15,21,350.9,5,2,2,522,Lost Customers
13334.0,83,268,3536.82,3,5,5,355,Loyal Customers
13336.0,78,51,795.12,3,3,3,333,Potential Loyalists
13338.0,217,19,487.02,1,2,2,122,Lost Customers
13339.0,201,54,860.12,1,3,3,133,At Risk
13340.0,46,134,10736.48,3,5,5,355,Loyal Customers
13341.0,261,42,775.85,1,3,3,133,At Risk
13343.0,178,19,353.43,2,2,2,222,Lost Customers
13344.0,160,119,2543.72,2,4,5,245,Loyal Customers
13345.0,288,20,389.5,1,2,2,122,Lost Customers
13347.0,71,8,341.36,3,1,2,312,Lost Customers
13348.0,182,14,233.76,2,2,1,221,Lost Customers
13349.0,11,16,247.32,5,2,1,521,Lost Customers
13350.0,17,40,979.12,5,3,4,534,Potential Loyalists
13351.0,244,16,373.94,1,2,2,122,Lost Customers
13352.0,61,24,397.97999999999996,3,2,2,322,Lost Customers
13354.0,72,51,743.53,3,3,3,333,Potential Loyalists
13355.0,93,32,674.7,2,3,3,233,At Risk
13356.0,81,42,768.24,3,3,3,333,Potential Loyalists
13357.0,258,90,609.95,1,4,3,143,At Risk
13358.0,269,29,439.03,1,2,2,122,Lost Customers
13359.0,153,23,439.56,2,2,2,222,Lost Customers
13362.0,10,166,3090.7400000000002,5,5,5,555,Champions
13363.0,18,60,992.5,5,4,4,544,Loyal Customers
13364.0,71,10,134.95999999999998,3,1,1,311,Lost Customers
13365.0,182,128,2225.37,2,5,5,255,Loyal Customers
13366.0,51,1,56.160000000000004,3,1,1,311,Lost Customers
13368.0,192,29,623.4,1,2,3,123,Lost Customers
13369.0,454,14,308.28000000000003,1,2,2,122,Lost Customers
13370.0,638,39,754.87,1,3,3,133,At Risk
13372.0,31,23,378.64,4,2,2,422,Lost Customers
13373.0,61,158,3312.25,3,5,5,355,Loyal Customers
13375.0,1,37,778.65,5,3,3,533,Potential Loyalists
13376.0,204,53,1019.76,1,3,4,134,At Risk
13379.0,27,97,572.56,4,4,3,443,Potential Loyalists
13381.0,31,172,3639.31,4,5,5,455,Loyal Customers
13382.0,251,15,222.99,1,2,1,121,Lost Customers
13384.0,46,152,4151.93,3,5,5,355,Loyal Customers
13385.0,330,35,534.57,1,3,3,133,At Risk
13388.0,132,35,677.1,2,3,3,233,At Risk
13389.0,12,51,797.96,5,3,3,533,Potential Loyalists
13390.0,75,13,544.08,3,1,3,313,Lost Customers
13391.0,204,1,59.8,1,1,1,111,Lost Customers
13394.0,33,155,2520.02,4,5,5,455,Loyal Customers
13395.0,157,21,307.72,2,2,2,222,Lost Customers
13396.0,60,43,1360.99,3,3,4,334,Potential Loyalists
13397.0,73,38,1544.13,3,3,4,334,Potential Loyalists
13398.0,193,26,457.34,1,2,2,122,Lost Customers
13402.0,246,39,621.23,1,3,3,133,At Risk
13403.0,18,3,75.0,5,1,1,511,Lost Customers
13404.0,35,11,252.49,4,1,2,412,Lost Customers
13405.0,75,27,572.451,3,2,3,323,Lost Customers
13408.0,3,478,28117.04,5,5,5,555,Champions
13410.0,25,28,1003.06,4,2,4,424,Lost Customers
13411.0,108,18,213.55,2,2,1,221,Lost Customers
13414.0,134,24,1390.5,2,2,4,224,Lost Customers
13416.0,44,19,712.5,3,2,3,323,Lost Customers
13417.0,206,28,640.83,1,2,3,123,Lost Customers
13418.0,12,304,6127.43,5,5,5,555,Champions
13419.0,153,16,221.06,2,2,1,221,Lost Customers
13420.0,150,8,159.85,2,1,1,211,Lost Customers
13421.0,41,104,1851.08,4,4,4,444,Loyal Customers
13422.0,183,127,2626.3,2,5,5,255,Loyal Customers
13425.0,109,78,1624.21,2,4,4,244,Loyal Customers
13426.0,11,157,3641.32,5,5,5,555,Champions
13427.0,20,29,582.6,4,2,3,423,Lost Customers
13428.0,11,74,218.47,5,4,1,541,Potential Loyalists
13429.0,11,67,1006.8,5,4,4,544,Loyal Customers
13430.0,19,49,679.45,4,3,3,433,Potential Loyalists
13431.0,1,46,1269.1,5,3,4,534,Potential Loyalists
13434.0,75,10,534.24,3,1,3,313,Lost Customers
13435.0,25,101,3809.8900000000003,4,4,5,445,Loyal Customers
13436.0,120,12,196.89,2,1,1,211,Lost Customers
13437.0,15,167,3408.06,5,5,5,555,Champions
13439.0,256,54,283.71,1,3,2,132,At Risk
13441.0,92,13,296.64,2,1,2,212,Lost Customers
13447.0,24,59,1129.14,4,4,4,444,Loyal Customers
13448.0,17,195,3539.37,5,5,5,555,Champions
13449.0,24,19,291.88,4,2,2,422,Lost Customers
13450.0,27,71,2043.7199999999998,4,4,4,444,Loyal Customers
13451.0,4,443,2976.15,5,5,5,555,Champions
13452.0,260,2,590.0,1,1,3,113,Lost Customers
13453.0,166,17,356.97999999999996,2,2,2,222,Lost Customers
13455.0,25,46,1058.34,4,3,4,434,Potential Loyalists
13456.0,18,63,1766.72,5,4,4,544,Loyal Customers
13458.0,6,382,9646.57,5,5,5,555,Champions
13460.0,50,17,183.44,3,2,1,321,Lost Customers
13461.0,139,27,1445.0,2,2,4,224,Lost Customers
13462.0,340,9,151.5,1,1,1,111,Lost Customers
13464.0,0,41,674.68,5,3,3,533,Potential Loyalists
13466.0,126,17,307.9,2,2,2,222,Lost Customers
13467.0,11,99,1083.71,5,4,4,544,Loyal Customers
13468.0,0,302,5704.97,5,5,5,555,Champions
13470.0,116,10,165.0,2,1,1,211,Lost Customers
13471.0,22,260,2531.58,4,5,5,455,Loyal Customers
13473.0,39,21,422.64,4,2,2,422,Lost Customers
13474.0,237,64,229.59,1,4,1,141,At Risk
13475.0,188,86,1431.78,2,4,4,244,Loyal Customers
13476.0,179,58,1238.47,2,3,4,234,At Risk
13477.0,5,79,1454.58,5,4,4,544,Loyal Customers
13479.0,201,15,300.95,1,2,2,122,Lost Customers
13481.0,46,109,1804.56,3,4,4,344,Loyal Customers
13482.0,233,11,184.64,1,1,1,111,Lost Customers
13483.0,214,10,140.34,1,1,1,111,Lost Customers
13484.0,6,8,313.8,5,1,2,512,Lost Customers
13485.0,234,23,454.24,1,2,2,122,Lost Customers
13486.0,79,69,1122.41,3,4,4,344,Loyal Customers
13487.0,58,34,575.4,3,3,3,333,Potential Loyalists
13488.0,9,422,8968.31,5,5,5,555,Champions
13489.0,106,14,449.52,2,2,2,222,Lost Customers
13491.0,39,86,1215.82,4,4,4,444,Loyal Customers
13492.0,96,50,1269.84,2,3,4,234,At Risk
13493.0,98,8,618.63,2,1,3,213,Lost Customers
13494.0,342,18,316.26000000000005,1,2,2,122,Lost Customers
13495.0,233,48,2044.8700000000001,1,3,4,134,At Risk
13496.0,11,35,653.33,5,3,3,533,Potential Loyalists
13497.0,310,19,348.05,1,2,2,122,Lost Customers
13499.0,18,42,1159.11,5,3,4,534,Potential Loyalists
13500.0,24,65,1166.77,4,4,4,444,Loyal Customers
13501.0,288,52,1340.32,1,3,4,134,At Risk
13502.0,17,18,292.0,5,2,2,522,Lost Customers
13503.0,72,17,216.85,3,2,1,321,Lost Customers
13504.0,183,22,295.93,2,2,2,222,Lost Customers
13505.0,73,215,4393.63,3,5,5,355,Loyal Customers
13506.0,317,26,458.52,1,2,2,122,Lost Customers
13507.0,108,162,2479.16,2,5,5,255,Loyal Customers
13508.0,67,12,110.97,3,1,1,311,Lost Customers
13509.0,37,44,979.72,4,3,4,434,Potential Loyalists
13510.0,46,115,1791.56,3,4,4,344,Loyal Customers
13512.0,261,15,251.21,1,2,2,122,Lost Customers
13513.0,216,10,205.1,1,1,1,111,Lost Customers
13514.0,74,4,152.20000000000002,3,1,1,311,Lost Customers
13515.0,73,59,891.12,3,4,3,343,Potential Loyalists
13516.0,22,44,1389.41,4,3,4,434,Potential Loyalists
13517.0,30,141,2128.42,4,5,5,455,Loyal Customers
13518.0,86,38,659.4399999999999,3,3,3,333,Potential Loyalists
13519.0,78,8,122.75,3,1,1,311,Lost Customers
13520.0,0,93,3624.35,5,4,5,545,Loyal Customers
13521.0,11,436,1093.65,5,5,4,554,Loyal Customers
13522.0,90,5,125.80000000000001,2,1,1,211,Lost Customers
13523.0,47,172,3964.88,3,5,5,355,Loyal Customers
13524.0,41,27,680.1800000000001,4,2,3,423,Lost Customers
13525.0,15,6,628.78,5,1,3,513,Lost Customers
13527.0,31,223,2287.51,4,5,5,455,Loyal Customers
13529.0,79,15,307.76,3,2,2,322,Lost Customers
13531.0,206,22,483.8,1,2,2,122,Lost Customers
13532.0,182,66,210.31,2,4,1,241,At Risk
13533.0,65,76,270.79,3,4,2,342,Potential Loyalists
13534.0,54,296,5870.08,3,5,5,355,Loyal Customers
13536.0,10,179,3448.29,5,5,5,555,Champions
13538.0,32,25,1280.85,4,2,4,424,Lost Customers
13539.0,86,37,631.34,3,3,3,333,Potential Loyalists
13544.0,40,87,291.41,4,4,2,442,Potential Loyalists
13546.0,13,98,626.99,5,4,3,543,Potential Loyalists
13548.0,67,124,682.41,3,5,3,353,Potential Loyalists
13549.0,3,51,918.2,5,3,3,533,Potential Loyalists
13551.0,320,4,91.80000000000001,1,1,1,111,Lost Customers
13552.0,87,109,3740.07,3,4,5,345,Loyal Customers
13555.0,74,136,4149.28,3,5,5,355,Loyal Customers
13557.0,29,34,584.06,4,3,3,433,Potential Loyalists
13558.0,24,175,605.06,4,5,3,453,Potential Loyalists
13560.0,301,33,174.37,1,3,1,131,At Risk
13561.0,127,14,141.85999999999999,2,2,1,221,Lost Customers
13562.0,82,82,1799.33,3,4,4,344,Loyal Customers
13563.0,85,49,777.53,3,3,3,333,Potential Loyalists
13564.0,145,83,1749.02,2,4,4,244,Loyal Customers
13565.0,20,38,240.22,4,3,1,431,Potential Loyalists
13566.0,41,176,874.71,4,5,3,453,Potential Loyalists
13568.0,174,44,192.85,2,3,1,231,At Risk
13569.0,18,85,373.75,5,4,2,542,Potential Loyalists
13570.0,67,27,239.49,3,2,1,321,Lost Customers
13571.0,13,341,2092.32,5,5,5,555,Champions
13572.0,206,33,1384.25,1,3,4,134,At Risk
13573.0,51,26,294.4,3,2,2,322,Lost Customers
13575.0,0,46,732.0699999999999,5,3,3,533,Potential Loyalists
13576.0,11,126,6717.34,5,5,5,555,Champions
13577.0,6,83,1687.6000000000001,5,4,4,544,Loyal Customers
13579.0,15,23,467.04,5,2,2,522,Lost Customers
13581.0,283,10,118.0,1,1,1,111,Lost Customers
13583.0,156,53,781.03,2,3,3,233,At Risk
13584.0,191,24,142.4,1,2,1,121,Lost Customers
13587.0,153,8,712.4,2,1,3,213,Lost Customers
13588.0,16,174,2478.95,5,5,5,555,Champions
13589.0,15,21,379.65,5,2,2,522,Lost Customers
13590.0,3,87,1981.92,5,4,4,544,Loyal Customers
13591.0,183,58,1117.13,2,3,4,234,At Risk
13592.0,66,16,247.95999999999998,3,2,1,321,Lost Customers
13593.0,109,128,2037.0800000000002,2,5,4,254,Loyal Customers
13594.0,53,26,396.97,3,2,2,322,Lost Customers
13596.0,13,166,697.04,5,5,3,553,Potential Loyalists
13598.0,48,40,180.17000000000002,3,3,1,331,Potential Loyalists
13599.0,6,247,5153.67,5,5,5,555,Champions
13600.0,313,19,219.52,1,2,1,121,Lost Customers
